sample	clade	PC1	PC2
H2825__vDNAhei1326E12_H06	NA1	34.94566663541868	31.956995527536236
588648__vDNAlon095H11_A05	NA2	24.882886650734324	20.031277949515673
2549_007__vDNAcad1066F06_A04	EA	7.891501600033276	11.731726356288638
588711__vDNAlon787A12_C09	NA1	37.18099082777363	35.752156470412146
PI_588457__BIvDNAgut0032C08_F09	NA1	40.424868384701284	39.19701491775046
HAR10__EXTvDNAWOR0047A01_D08	Mus	37.40164987272918	-39.433280629998904
302__EXTvDNAels0024A03_C11	Mus	41.50105762781064	-44.40851453123209
ScarletRoyal__vDNAlon1140F08_C09	Vv	-31.905814006522277	-0.0008708418511266122
160x271_834__vDNAlon505A09_A12	NA1	35.19302412864698	33.67949929120368
2224.0003A__BIvDNAara0067A01_G05	NA2	25.604646278470383	21.77689283846576
DVIT2111_0000A__BIvDNAara1076G04_C09	Vv	-22.77986714801839	-2.241235256281285
160x271_812__vDNAlon505A09_F08	NA1	37.367856860365535	35.886655113428084
17_109_47__vDNAcad1067F07_C06	EA	7.15901720257435	10.052097343179216
Y525-113-11__BIvDNAnae0002A02_F08	Vv	-32.395051875462926	-1.24784807704821
5.3.91__EXTvDNAbar0010E10_G08	Vv	-28.104891768074914	-1.573340004453283
DVIT2049_0000C__BIvDNAara1074G02_H09	Vv	-19.03480196808177	-1.2014552924733886
2020_6_53_16138064__vDNAlon510B02_A11	Vv	-30.16479267205112	-0.38307754351915274
Chardonnay__vDNArei1241H01_E05	Vv	-31.532849172666428	-0.803191377101104
S1817__vDNAhei1333F07_D05	NA2	25.778914788260995	20.87149175275926
DVIT0666_0000D__BIvDNAara1102A06_H09	Vv	-21.79896361058134	-1.5964864125940228
2006-133__vDNAwor1640H03_E05	Mus	37.55909661496993	-41.646296596217134
VRMNW__vDNAfen1147A01_G12	NA1	40.07137638281273	38.61233357161703
E130__vDNAlon1139F07_H04	NA1	41.946052315486135	40.998360397554976
AM-330__vDNAwor1521F05_A06	Mus	44.061866919735465	-43.222107433776486
K1645__vDNAhei1311D09_B05	Vv	-27.04809793547545	-0.643848306358944
THOMPSONSEEDLESS__BIvDNAnae0005A05_B01	Vv	-30.41009050302171	-0.2799040336427664
2187.0000B__BIvDNAara0066F06_E07	Mus	40.20724961809101	-43.53013127799194
Ark1212_11__EXTvDNAWOR0032A06_D05	Mus	40.64628874694633	-43.23277847483472
VRW_002__vDNAfen201A01_C01	NA1	36.83995977264056	35.330445340017455
17_109_31__vDNAcad1067F07_E12	NA2	23.707900121961522	19.75625373670334
DVIT0408_0000C__BIvDNAara1074G02_E11	Vv	-21.341442756260182	-2.1302947050988914
Autumn.Royal__EXTvDNAbar0007B03_C05	Vv	-31.208373950876634	-1.111801172620268
ChardonnaySelf2F10__BIvDNAnae0016B04_F10	Vv	-21.968099963277282	-1.960032658604236
310__EXTvDNAels0024A03_C12	Mus	42.96062369890666	-46.550450295672086
S1730__vDNAhei1333F07_G03	NA2	23.35772658383023	18.487290064051376
DVIT0800_0000E__BIvDNAara1100A04_C05	Vv	-23.557240221526186	-0.15032200242398028
5.3.96__EXTvDNAbar0009D07_D01	Vv	-24.320478131871837	-1.3158192781229403
A2Y1_C170L__vDNAlon917B04_B09	Vv	-26.667002939863867	-1.4347321674840456
2245.0012A__BIvDNAara0066F06_G01	Mus	39.49836215152489	-40.220865106199746
A2Y1_C190L__vDNAlon917B04_F11	Vv	-25.815466801402575	-0.866312677877096
5.3.113__EXTvDNAbar0012C03_F03	Vv	-31.21359926747778	-0.6671536746521951
E223__vDNAlon1140F08_H04	NA1	39.28299287685373	38.95717069369299
PI_318684__BIvDNAgut0026C02_A11	NA1	40.039472012536535	38.27543340808908
DVIT0436_0000C__BIvDNAara1073G01_C12	Vv	-22.68915607911518	-0.8352853311156736
PI_588668__BIvDNAgut0034C10_B04	Vv	-30.783299918876843	-0.5210858339937019
6.14.161__EXTvDNAbar0001A02_F03	Vv	-31.54197579087155	-0.6034594243346081
6.14.125__EXTvDNAbar0001A02_E06	Vv	-32.02738556158692	-0.7694393622926814
1703_22__EXTvDNAWOR0048A02_G07	Mus	37.4331058708757	-40.560322984502065
2010-165__vDNAwor1522F06_F10	Mus	41.09360446921864	-41.91632011759565
8.6.81__EXTvDNAbar0002B03_D11	Vv	-31.58074034603847	-0.7078581152856709
ChardonnaySelf1_F11__vDNAfen201A01_F11	Vv	-28.652532398390946	0.2124966211621028
17_109_28__vDNAcad1067F07_C12	EA	8.289326924417484	11.600124005185872
8.14.179__EXTvDNAbar0003C04_D10	Vv	-30.42631896847025	-0.40507345078713364
Y130-30__BIvDNAnae0001A01_E02	Vv	-32.20204268173242	-0.5512863798305884
Ark1214_14__EXTvDNAWOR0030A04_H10	Mus	36.636707074601304	-39.6304710399305
CABERNET__vDNAnae947D10_E10	Vv	-29.625975864237084	0.1472857233526133
ND_1_99_52__vDNAhat908A07_H10	NA1	37.00934967171492	36.238977465535406
S3728__vDNAhei1337F11_C01	NA1	36.582819215840274	34.729741464100655
DVIT2167_0000B__BIvDNAara1076G04_H06	Vv	-21.68822185655683	-1.3837464429476602
160x271_938__vDNAfen201A01_F05	NA1	32.967832831111316	32.279733793699016
2010-179__vDNAwor1522F06_D12	Mus	37.23818658257262	-39.416473886445026
PI_588590__BIvDNAgut0026C02_F12	NA1	40.762549666202624	38.9401186375998
152__EXTvDNAels0023A02_D04	Mus	41.77591155543692	-45.53517031811754
192__EXTvDNAels0023A02_D09	Mus	40.64664193009614	-44.18564721116606
DVIT0549_0000C__BIvDNAara1075G03_A11	Vv	-20.518737609444702	-1.7135032461487125
8.14.187__EXTvDNAbar0003C04_E03	Vv	-31.36169680150769	-0.2514602507939497
160x271_846__vDNAlon506A10_E01	NA1	36.56810744836692	35.24966957389078
DVIT0418_0000I__BIvDNAara1074G02_H10	Vv	-22.584717199562572	-1.4559040064399196
K0533__vDNAhei1305D03_C11	Vv	-27.34419782497283	-0.15094855949731906
S1611__vDNAhei1332F06_B10	NA2	26.720684471883377	21.125907405966572
6.12.135__EXTvDNAbar0001A02_C06	Vv	-31.903301520320486	-0.9056688786985577
DVIT1082_0000A__BIvDNAara1076G04_H02	Vv	-26.07518750792452	-1.3838137018647263
DVIT2177_0000D__BIvDNAara1076G04_F11	Vv	-25.050225135613662	-1.2440106777101874
130__EXTvDNAels0023A02_E01	Mus	41.443438812625885	-44.582063431401
PI_588154__BIvDNAgut0031C07_D05	NA2	27.312287207172204	22.777179267624394
DVIT0344_0000E__BIvDNAara1073G01_H07	Vv	-20.171767322950902	-0.8661217042124502
B71-60__BIvDNAnae0001A01_F12	Vv	-31.954799262275824	-0.591646302338345
V_cinerea_B9__vDNArei092H08_H12	NA2	25.42691799786029	21.605959846753343
PI_483161__BIvDNAgut0032C08_A03	NA2	26.243183538650264	20.880143975023746
588456__vDNAlon096H12_C10	NA1	39.75799569692193	38.47553750664881
DVIT1340_0000A__BIvDNAara1101A05_E11	Vv	-25.00976833008108	-0.8838463720051872
H2413__vDNAhei1325E11_A04	NA1	34.71837274995133	30.190551423981276
DVIT2660.B__BIvDNAara1089H05_A08	Vv	-24.485248306490444	0.23817195592495247
DVIT0373_0000E__BIvDNAara1074G02_G12	Vv	-21.47327773437608	-1.570575386698967
93__EXTvDNAels0022A01_H08	Mus	41.22578159057314	-44.219457346536764
PI_588429__BIvDNAgut0030C06_D07	Vv	-33.31835313778054	-1.3890154939666661
9.12.197__EXTvDNAbar0005H11_H05	Vv	-32.73115793943072	-0.8762289335351452
160x271_770__vDNAlon505A09_D03	NA1	38.893963432675356	37.73115600317466
SAP_05__vDNAfen1172C01_C12	Vv	-26.58370110469239	-0.07494314466529074
S1516__vDNAhei1332F06_G07	NA2	24.257794084468262	18.716768130195288
DVIT0305_0000D__BIvDNAara1073G01_G02	Vv	-23.030203783923433	-0.8779895654193224
Parent_Magoon__EXTvDNAWOR0029A03_B01	Mus	40.39503800412365	-42.391973672181365
Y213.003__BIvDNAnae0015B03_C01	NA1	30.36414218586272	29.46560282308134
DVIT0479_0000C__BIvDNAara1075G03_G05	Vv	-22.446542999475717	-1.0208897029293074
DVIT0794_0000A__BIvDNAara1101A05_F01	Vv	-23.99794748397834	-0.8727786511220909
160x271_832__vDNAlon505A09_G11	NA1	35.597887655388625	34.06014750045438
VIL10__EXTvDNAWOR0047A01_E06	Mus	37.00623444681369	-39.372062575999294
S2324__vDNAhei1334F08_C08	NA2	24.583386842263923	18.218377737659647
338__EXTvDNAels0025A04_G03	Mus	41.18868076971235	-44.5523336201362
6.10.58__EXTvDNAbar0001A02_A12	Vv	-31.861175130785004	-0.9306932319292941
1366.0000C__BIvDNAara0070A04_D11	NA2	23.959857532903936	15.844987074753982
Y127-200__BIvDNAnae0002A02_D10	Vv	-31.434660040668366	-0.37917027801315006
177__EXTvDNAels0023A02_E07	Mus	41.46539414702207	-44.72068544167046
6.24.38__EXTvDNAbar0001A02_H02	Vv	-32.299656653084504	-0.9897440335743241
160x271_946__vDNAfen201A01_E06	NA1	37.4423578987879	36.5354819048166
E075__vDNAlon1138F06_D10	NA1	35.87163851847725	35.87652555573629
8.7.108__EXTvDNAbar0002B03_G08	Vv	-32.15247017057961	-0.7673347212739001
DVIT0550_0000D__BIvDNAara1075G03_B11	Vv	-22.527946762268442	-1.0154019998345638
PetitMenseng__vDNAsap1575A05_B05	Vv	-26.8737228373238	0.49707204362748003
86__EXTvDNAels0022A01_A08	Mus	41.36997753892942	-44.16866597461049
DVIT0547_0000D__BIvDNAara1075G03_G10	Vv	-21.568101243946643	-1.4582286524124393
DVIT0843_0000F__BIvDNAara1100A04_B11	Vv	-22.22752537326537	-2.424398453698838
9.1.64__EXTvDNAbar0003C04_G09	Vv	-32.10524425711227	-0.8059048924693267
B23-45__BIvDNAnae0003A03_G09	Vv	-29.03972485431777	0.2454604802676688
188__EXTvDNAels0023A02_H08	Mus	41.05821568135807	-44.37288226750221
AUTUMNBLACK__BIvDNAnae0003A03_H02	Vv	-31.358951274455826	-1.0708566190670137
160x271_830__vDNAlon505A09_E11	NA1	39.44474238847325	38.70005170506031
2228.0003A__BIvDNAara0067A01_D03	NA2	28.410626740490628	22.274233366549815
B23-72__BIvDNAnae0001A01_F03	Vv	-30.20508429736539	-0.1497484732078033
DVIT2327_0000B__BIvDNAara1073G01_A01	Vv	-26.966294610337584	-1.3496772352087183
208__EXTvDNAels0023A02_D11	Mus	40.87676648804298	-43.68702787049914
PI_588718__BIvDNAgut0035C11_A01	NA1	40.11124081122729	37.86976579270978
6.24.50__EXTvDNAbar0001A02_H06	Vv	-32.329358413008805	-0.8933601386827538
DVIT0374_0000C__BIvDNAara1073G01_B06	Vv	-25.591291846192078	-0.45848509609293364
wMGw__EXTvDNAZYP0036A02_C12	NA1	24.065536446802316	22.066817412047396
1714.0000A__BIvDNAara0069A03_A08	NA2	26.434472275518946	22.102043547872636
S0417__vDNAhei1330F04_B07	NA2	25.971663663892013	16.80959274269086
Gewurztraminer__vDNAcla1037D01_G12	Vv	-29.514529818510685	-0.44055562661529
17_109_33__vDNAcad1067F07_G12	NA2	28.689757938473573	23.710985220720378
3309C__vDNAfen552A02_G08	NA1	40.60035563411318	38.815939594898616
CARDINAL__BIvDNAnae0003A03_D04	Vv	-32.37408677312806	-1.0167351646732488
1602.0000B__BIvDNAara0068A02_B04	Vv	-29.13545696775472	0.13027015448989407
P1__vDNAcad1354E07_F07	Vv	-32.135376594649344	-0.46300322249908776
131__EXTvDNAels0023A02_F01	Mus	40.7434344701659	-43.88685162312894
B52-72__BIvDNAnae0003A03_G05	Vv	-30.964570253487942	-0.133713218864131
2233.0006A__BIvDNAara0069A03_A11	NA2	26.459920161086885	22.717484596568774
2720.0000A__BIvDNAara0070A04_D10	NA2	23.53326008111698	15.8077222345736
E099__vDNAlon1139F07_C09	NA1	41.563408119149095	40.82821184390644
Unkx13_101_67__Screenhouse-Plate1_H06	NA1	39.40903491925025	38.13060232815505
Gewurztraminer__vDNAcla1037D01_H12	Vv	-21.611425117391178	-0.2609896103009233
E057__vDNAlon1138F06_C08	NA1	34.89615580039165	33.58367428141371
FR_1__EXTvDNAhau1402G10_A11	Vv	-31.98267152811685	-0.30457772887501483
H1437__vDNAhei1322E08_H06	NA1	31.927228365523852	29.420530900060005
2062.0000C__BIvDNAara0045D09_F01	Vv	-14.07092927418095	-1.9056721917684445
483168__vDNAlon096H12_E10	NA1	39.51460899731416	38.914344450006915
PI_588653__BIvDNAgut0034C10_C08	NA1	40.07609492384498	38.44029079729089
PI_588673__BIvDNAgut0034C10_E04	Vv	-29.44019812926127	0.04454123821539524
0673.0000C__BIvDNAara0041D05_A08	Vv	-13.21821139802806	-1.3198045401350227
B9Cinereo_38__Greenhouse-Plate4_E07	NA2	27.18432512791704	23.150902371355258
FR_1__EXTvDNAhau1402G10_H10	Vv	-31.99213611833445	-0.35653722536972976
Chardonnay__vDNAsap1563E03_G03	Vv	-31.36538980456705	-0.7067343064891283
2218.0010A__BIvDNAara0067A01_D09	NA2	27.529415899015813	23.12373730487452
PI_588420.d__BIvDNAgut0037D01_D06	EA	8.941661951384576	12.639950208934145
L1309__vDNAhei1316E02_C11	Vv	-29.528199053765142	-0.026754588097609444
Alicante_Bouschet__vDNAfen552A02_D05	Vv	-30.903103319955502	-0.26054214468542947
VCR-24-63__EXTvDNAkha1526H05_D09	Vv	-31.428667704155718	-0.8816175928173301
9.4.94__EXTvDNAbar0004E09_D12	Vv	-32.73728428950638	-0.8515176018674284
2242.0007A__BIvDNAara0066F06_E05	Mus	38.94090741367466	-39.898638249189155
Y125_39__vDNAled565B03_D07	Vv	-30.806390199757555	-0.5156664100958864
160x271_936__vDNAfen201A01_D05	NA1	41.49811915886871	40.991371064263724
Cioutat__EXTvDNAsvy1639B09_C12	Vv	-30.89672844623219	-0.3989936121892379
ND_1_99_57__vDNAhat908A07_E11	NA1	38.128193324587876	36.73260585851564
E017__vDNAlon1138F06_A03	NA1	37.609216089635034	36.40419165199165
Unkx13_101_3__Screenhouse-Plate1_E03	NA1	34.73715017822632	32.76685136203361
ND_1_99_50__vDNAhat908A07_F10	NA1	36.52159124683024	35.93899369126151
E152__vDNAlon1139F07_C02	NA1	41.43439394893975	40.84715165289694
B23-12__BIvDNAnae0001A01_A02	Vv	-31.21521595857921	-0.4062151875364937
DVIT0848_0000D__BIvDNAara1100A04_F11	Vv	-21.68224820756431	-1.719097819625772
E181__vDNAlon1139F07_G11	NA1	40.547801225044545	39.88823034848219
E131__vDNAlon1139F07_G04	NA1	41.95356996158306	41.06810686241427
AM156__Muscadine_Plate3_F07	Mus	36.61393722100387	-40.29590953391719
DVIT0728_0000C__BIvDNAara1102A06_C11	Vv	-21.742710989393974	-1.7556686970783295
Fry_1__EXTvDNAbab0041A02_A12	Mus	38.397597399881676	-40.136184410062214
160x271_782__vDNAlon505A09_H04	NA1	35.58369245314044	33.95087149458717
DVIT0735.0000C__BIvDNAara1092H08_A03	Vv	-20.97593132649221	0.04817637156251494
K0515__vDNAhei1305D03_B10	Vv	-30.80309685594887	-1.2084810817683018
A61_80__vDNAled565B03_C06	Vv	-31.567443686978457	-0.2101993406834332
PI_483164__BIvDNAgut0032C08_H02	NA2	26.6321456792818	21.295729033701296
6.24.84__EXTvDNAbar0002B03_B02	Vv	-32.53208742947326	-1.5363555537608917
L_09_67__BIvDNAara1099A03_H10	Vv	-22.471252229479607	-0.9800657794001609
S1828__vDNAhei1333F07_G06	NA2	25.037841300066898	20.65714831461808
W0611__vDNAhei1342G04_H11	Vv	-29.87716986401361	-0.2547661753401348
3309C__vDNAfen552A02_E08	NA1	40.91413360936418	39.09247532967617
VCR-24-69__EXTvDNAkha1526H05_B10	Vv	-31.565657118119134	-0.4756155967735745
483165__vDNAlon096H12_E11	NA1	38.88711263134657	37.394253314451845
160x271_926__vDNAlon506A10_B12	NA1	38.404094076629015	37.48326511491661
1125.0000A__BIvDNAara0040D04_C05	Vv	-12.94673007079859	-0.8748774139905893
AM148__Muscadine_Plate3_F03	Mus	39.10742538874489	-42.728358497623816
160x271_780__vDNAlon505A09_F04	NA1	36.57468648969083	35.74228523706085
DVIT0891_0000D__BIvDNAara1099A03_B04	Vv	-26.006755956453418	-1.2588768523933354
Y525-25-11__BIvDNAnae0002A02_D04	Vv	-31.399717488623033	-0.5853475762437227
Semillon__Muscadine_Plate1_D01	Vv	-29.798006188476652	-0.129998158482056
L0973__vDNAhei1315E01_H06	Vv	-25.999432873574374	-1.2856883894558921
A1Y1_26RT__vDNAlon916B03_C09	NA1	33.81630068652468	31.630062282944603
588271__vDNAfen551A01_D01	NA1	40.64757618823419	40.0301193068364
E050__vDNAlon1138F06_D07	NA1	33.58332725271134	33.8376289324653
W0354__vDNAhei1341G03_D09	Vv	-23.323851073675392	1.2153378803066253
ND_1_99_25__vDNAhat908A07_F07	NA1	35.87998967283501	36.2053100386952
ChardonnaySelf1_H12__vDNAfen201A01_H12	Vv	-25.625451352005303	-0.6263576384923836
M13__vDNAled782A07_C07	Vv	-32.62130177364356	-1.0028126972577922
US_1924__EXTvDNAbab0041A02_H04	Mus	35.310223137320634	-37.796336973328465
E027__vDNAlon1138F06_A04	NA1	38.47423919218623	37.753227805724045
CABERNET__vDNAnae947D10_F10	Vv	-29.635185311199475	0.1059669757319144
DVIT2647.0000A__BIvDNAara1092H08_F09	Vv	-23.095876831777638	-0.4172476038543833
2010-168__vDNAwor1522F06_A11	Mus	39.555483594454635	-39.96586726291574
Saperavi_4_003__vDNAfen201A01_E03	Vv	-27.354890182188534	-0.5557571689505127
S1910__vDNAhei1333F07_B08	NA2	28.01150545043418	22.38051818190734
H1511__vDNAhei1322E08_H08	NA1	35.09104794147428	32.57508069046998
275__EXTvDNAels0024A03_H07	Mus	41.506525685148894	-44.534081779049146
2217.0004A__BIvDNAara0067A01_C08	NA2	27.35488021239941	23.07666079599271
L0617__vDNAhei1313D11_G11	Vv	-29.319394487268706	-0.5000145138522825
S4016__vDNAhei1337F11_D06	NA1	35.63429331849144	33.88496845353515
DVIT0790_0000H__BIvDNAara1100A04_B06	Vv	-21.314887406201883	-0.6655328710120637
9.4.159__EXTvDNAbar0004E09_F12	Vv	-30.596765390814614	-0.6813621498326364
2003C__EXTvDNAsca1443D08_C04	Vv	-28.011166500184114	0.20879831266142035
CL26RT__vDNAlon913A12_B04	NA1	29.996013562472164	27.80327670441442
62__EXTvDNAels0022A01_B05	Mus	41.6789499756135	-44.639203757861026
2217.0003A__BIvDNAara0067A01_B08	NA2	27.34142884170923	23.282374606925053
A2Y1_CG20__vDNAlon914B01_F01	Vv	-22.030832617158577	-1.430414420016281
L1049__vDNAhei1315E01_E10	Vv	-27.765780579918932	-0.4348545313188737
SH11025__vDNAhei1346G08_D11	Vv	-29.285556232230288	-0.9692594345114548
ChardonnaySelf2D10__BIvDNAnae0016B04_D10	Vv	-19.986388634527856	-1.833498135927152
311__EXTvDNAels0024A03_D12	Mus	41.899731440360476	-44.79354844074008
8.7.123__EXTvDNAbar0002B03_G11	Vv	-32.26299769527808	-0.669543384260183
DVIT0717_0000C__BIvDNAara1102A06_F04	Vv	-26.31431004284828	-0.8139375561366988
Alicante_Bouschet__vDNAfen552A02_H06	Vv	-30.430937507863355	-0.35379339560420503
Y537_032_06__vDNArei307A11_A12	Vv	-24.573297219690037	-1.86919159442147
AM-116TubeB__vDNAwor1640H03_D01	Mus	38.98642629734302	-42.37954758946823
S3708__vDNAhei1336F10_A12	NA1	37.69219032878238	35.246926164423066
DVIT0605_0000C__BIvDNAara1075G03_D12	Vv	-19.50900545147566	-1.3210435953855373
B48_19__vDNAled565B03_E11	Vv	-31.66913374308866	-1.2119612292682065
L_06_63__BIvDNAara1100A04_F04	Vv	-19.276605413483065	-1.5908028475702933
6.12.66__EXTvDNAbar0001A02_B08	Vv	-32.503391328339106	-0.7054052793439007
Unkx13_101_48__Screenhouse-Plate1_F04	NA1	37.071830583646076	35.49768128950825
NC2__EXTvDNAWOR0047A01_F08	Mus	35.819139221585665	-38.07626384603049
H2517__vDNAhei1325E11_H07	NA1	34.674062057401535	32.24476172712811
RST_6_1__vDNAlon918B05_F10	NA1	39.540906124358536	37.45430466692293
E114__vDNAlon1139F07_H06	NA1	40.36013343669606	39.901114601185384
324__EXTvDNAels0025A04_A02	Mus	41.222294559458255	-44.0708133889229
PI_588328__BIvDNAgut0033C09_B12	NA2	25.13376429066692	21.330037084820002
S2430__vDNAhei1334F08_C11	NA2	24.287213417347587	20.775998306632097
PI_588226__BIvDNAgut0031C07_D01	NA1	40.2216144890357	38.3640848371167
PI_279897__BIvDNAgut0031C07_A03	NA1	38.04562091281383	37.111203993902976
160x271_886__vDNAlon506A10_E06	NA1	37.693906690844074	37.34164912543356
2218.0012A__BIvDNAara0067A01_E09	NA2	27.28846443599115	22.721526924370195
E165__vDNAlon1138F06_F12	NA1	37.527089527989595	36.70778638221976
e2_107__Muscadine_Plate2_C12	Vv	-31.605289316393034	-0.8198980257204844
Couderc__vDNAlon787A12_B10	NA1	35.557164399101005	34.45288061190685
PI_588260__BIvDNAgut0030C06_H10	NA1	39.503540575215794	38.424339278297936
321__EXTvDNAels0025A04_F01	Mus	40.70765892592113	-43.28068558314634
DVIT2101_0000B__BIvDNAara1076G04_H09	Vv	-28.960588872626385	-0.7978432094570315
588634__vDNAlon096H12_G03	EA	9.25265618256897	13.161800137125272
S1724__vDNAhei1333F07_A03	NA2	27.0116719056948	22.392203213135144
jTV__EXTvDNAZYP0037A03_B03	Vv	-25.138042547935274	0.3912149993169705
DVIT0539_0000C__BIvDNAara1075G03_A10	Vv	-17.076734502635198	-1.3711560991194487
2242.0008A__BIvDNAara0066F06_F05	Mus	38.73141754774933	-39.580932079087134
DVIT0590_0000C__BIvDNAara1074G02_H01	Vv	-22.43326949965014	-2.1884287681007435
CabernetSauvignon__vDNAhwa912A11_D11	Vv	-23.65809803176854	-0.9782696786229337
B27-61__BIvDNAnae0001A01_E06	Vv	-32.06726670404887	-1.3728485527869403
PI_588304__BIvDNAgut0031C07_H01	NA1	38.09976584982291	36.8639095090439
PI_588325__BIvDNAgut0039D03_D06	NA1	37.3403358409486	35.21426378175028
5.10.99__EXTvDNAbar0009D07_H12	Vv	-32.044792089192356	-0.8202980657426706
DVIT2252__vDNAcad1431B05_F12	NA2	24.431099443346277	20.37886034583068
Nimrang__vDNAlon787A12_B07	Vv	-29.593829624721977	-0.3465897184383204
H2515__vDNAhei1325E11_G07	NA1	31.440742879535502	29.870175718287044
2603.0000C__BIvDNAara0052E04_E02	Vv	-13.389958275208167	-1.1313611178902019
6.24.45__EXTvDNAbar0001A02_H04	Vv	-32.39765684604855	-1.017594473490087
A2Y1_C200L__vDNAlon917B04_H12	Vv	-24.975522586754604	-1.2429537979323593
B28_36__vDNAled565B03_D08	Vv	-32.40974494607127	-0.5782620154111432
Chard__vDNAlon787A12_E03	Vv	-28.72571426489543	-1.0213425792437616
175__EXTvDNAels0023A02_C07	Mus	40.413855999839186	-43.81979077708101
DVIT0685.0000C__BIvDNAara1092H08_A02	Vv	-22.607683046443476	-0.7068118941713187
RS_25__EXTvDNAhau1398G06_A06	Vv	-29.882654949301276	-0.31260815059902747
DVIT0688_0000D__BIvDNAara1102A06_H07	Vv	-27.623845842152146	-1.5392159156381715
DVIT0791.0000C__BIvDNAara1092H08_A07	Vv	-23.437440297834133	0.4166334799168828
B53-101__BIvDNAnae0004A04_A08	Vv	-30.225724826949563	-0.16731015020676682
CL46RT__vDNAlon913A12_F06	NA1	22.489217198739826	21.12559048289807
S1630__vDNAhei1332F06_H11	NA2	26.704749095178947	20.28918610587477
E087__vDNAlon1138F06_G11	NA1	39.745509812921036	39.29460626024219
160x271_768__vDNAlon505A09_B03	NA1	38.02390960401911	37.608820134939975
6.24.59__EXTvDNAbar0001A02_H09	Vv	-32.2040264644687	-1.2141048902536289
409__EXTvDNAels0025A04_G12	Mus	41.309286574112555	-44.12312945746969
Syrah__vDNAlon1140F08_E11	Vv	-28.68334141242494	0.6419139757495526
1641.0000B__BIvDNAara0065F05_G11	NA2	23.71698074603546	16.916463873011438
2233.0011A__BIvDNAara0069A03_E11	NA2	26.980006798100554	22.98372741121995
CABERNET__vDNAnae946D09_E09	Vv	-29.52899132216704	0.15506694516079203
Y133-26__BIvDNAnae0004A04_F07	Vv	-31.56889970554541	-0.4589809138797894
156__EXTvDNAels0023A02_H04	Mus	40.82212698628455	-43.713760850081016
160x271_868__vDNAlon506A10_C04	NA1	40.19452768006221	39.32704750801242
A2Y1_CG84__vDNAlon915B02_F12	Vv	-23.773401986200188	-0.8367238285498542
Deutschheim_Mystery2__vDNAlon1201F02_C10	NA1	38.221668292805	36.83602671301606
9.1.39__EXTvDNAbar0003C04_G04	Vv	-29.121799590231156	-0.19993817376737655
ChardonnaySelf1_H11__vDNAfen201A01_H11	Vv	-25.88700138373295	-0.6858081317139827
160x271_892__vDNAlon506A10_C07	NA1	39.09228985674949	38.47267523412088
215__EXTvDNAels0023A02_C12	Mus	41.240516858507085	-44.17266787096944
E183__vDNAlon1139F07_A12	NA1	41.0904585219653	40.61063243298018
17_109_35__vDNAcad1065F05_A02	EA	9.081613666689462	12.279341824729176
8.14.158__EXTvDNAbar0003C04_C09	Vv	-29.99471687280052	-0.5889433443526603
S1703__vDNAhei1332F06_D12	NA2	22.60618544847474	18.603701331423
8.7.119__EXTvDNAbar0002B03_G09	Vv	-32.482636388024034	-0.9582214310468024
E215__vDNAlon1140F08_A04	NA1	39.27762100323868	38.28733494059337
E218__vDNAlon1140F08_C04	NA1	37.38342468582693	37.6032535523933
WV23_20_013__vDNAsap1569C04_E04	Vv	-28.119771261603713	0.25222099138200865
PI_588271__BIvDNAgut0032C08_G04	NA1	40.693740401785774	40.1068373687596
Ark1214_50__EXTvDNAWOR0032A06_D03	Mus	39.986203102344625	-42.47258259476335
Plate3_C1_Crimson_Seedless__EXTvDNAmej0015A06_C01	Vv	-33.31910433337674	-0.9069660855633999
ChardonnaySelf2C10__BIvDNAnae0016B04_C10	Vv	-21.703667446559646	-1.652197780186089
P1__vDNAcad1357E10_F10	Vv	-32.061994599827635	-0.40188147628303783
VCR-24-61__EXTvDNAkha1526H05_B09	Vv	-31.85173172330057	-1.0442361151866055
ND_1_99_30__vDNAhat908A07_C08	NA1	36.440973015924655	35.753114550661664
5.3.62__EXTvDNAbar0012C03_B10	Vv	-31.139930170794063	-0.8831201437535839
5.3.116__EXTvDNAbar0012C03_F09	Vv	-27.960661659264552	-1.4937741744767756
AM143__Muscadine_Plate3_D10	Mus	37.23212507211011	-40.89915381435948
17_109_14__vDNAcad1067F07_G10	EA	7.443621132041748	11.110782758407858
Plate7_B1_Muscat_of_Alexandria__EXTvDNAmej0019A10_B01	Vv	-32.950169297495584	-0.6325707236812603
PI_588330__BIvDNAgut0031C07_G04	NA1	36.82029125562142	35.44400607195295
Trayshed__Muscadine_Plate1_E02	Mus	39.077569068763445	-41.59192682647304
5.3.86__EXTvDNAbar0010E10_G07	Vv	-32.7077082051579	-0.4760605953032716
HAR9__EXTvDNAWOR0047A01_D07	Mus	38.35426710054843	-40.00479466789167
Fennels3way_hybrid__Muscadine_Plate2_H05	Mus	37.213357141648345	-38.824612558674936
Plant.de.Maroc__EXTvDNAbar0006A01_C04	Vv	-29.292229771974803	-0.423188016537307
GS_1_1__EXTvDNAhau1511G05_A01	Vv	-29.027293384143306	-0.00639456681944539
PI_588273__BIvDNAgut0032C08_F05	NA1	39.91105022529909	39.00995026729618
160x271_815__vDNAlon505A09_F09	NA1	35.666500624220454	33.98870893082481
WCM4__EXTvDNAWOR0047A01_A04	Mus	37.048423899570544	-39.334319491503386
S1506__vDNAhei1332F06_D06	NA2	26.042605361222193	19.924374815333632
