sample	clade	PC1	PC2
AM92__Muscadine_Plate3_E03	Mus	51.30580453490061	14.147517314559641
ANA10_2__EXTvDNAWOR0048A02_B06	Mus	43.62700559597119	11.829923033281517
ANA6_2__EXTvDNAWOR0048A02_B04	Mus	44.829521653449056	12.042888037444161
Ark1212_46__EXTvDNAWOR0032A06_G09	Mus	48.57203937485432	13.173977775419228
Ark1214_21__EXTvDNAWOR0030A04_E11	Mus	50.32799727350152	13.710572150360127
AS_2_1__EXTvDNAhau1396G04_A01	Vv	-28.193665479429868	37.72530009188994
B02-5__EXTvDNAsca1439D04_D01	NA2	-6.5588310603799735	-18.021867528039902
B24-10__EXTvDNAsca1443D08_F06	NA2	-7.308651421761808	-18.07484065258299
B32_94__vDNAled565B03_G09	Vv	-28.443462310477894	39.41077250696316
B71-27__BIvDNAnae0001A01_C12	Vv	-28.950726097676778	40.24278532212485
C56_11__vDNAled564B02_E02	Vv	-23.528469105430545	34.19428973015133
CH1140-11__vDNAwor1521F05_E12	Mus	46.450731254984795	15.711128261365317
ChardonnaySelf1_A10__vDNAfen201A01_A10	Vv	-25.168452452492417	36.23916664612761
Chardonnay__vDNAsap1563E03_H03	Vv	-29.343109699950965	40.882244544838734
Chard__vDNAlon787A12_E03	Vv	-26.892116345771623	38.30581523957428
CINM__EXTvDNAsca1439D04_F09	NA2	-6.558165757534886	-20.708535615799935
CL15RT__vDNAlon913A12_G02	NA1	-3.5474782689553326	-30.84989548872052
CL57RT__vDNAlon913A12_A08	NA1	-3.7875642076801452	-34.16529038706779
Crimson__EXTvDNAbar0007B03_C10	Vv	-26.473780835242017	37.69351886948373
d11s35__vDNAdia1368E05_C05	NA1	-4.947302429377954	-36.593362023806414
d11s50__vDNAdia1368E05_E07	NA1	-4.994679140824648	-35.63564579319532
d14s4__vDNAdia1371E08_D01	EA	-17.19525083114256	7.735942165430285
d15s69__vDNAdia1372E09_F09	NA1	-5.471325714716126	-24.898243161996103
d17s12__vDNAdia1374E11_D02	Mus	47.0828830341659	13.075159131756685
d17s77__vDNAdia1374E11_E10	NA2	-5.537451798638036	-16.87878243523511
d17s8__vDNAdia1374E11_H01	Mus	52.01043106074241	14.161011793979835
d18s17__vDNAdia1375E12_A03	NA2	-6.297648264553211	-18.594402935746526
d18s47__vDNAdia1375E12_G06	EA	-16.78944012746195	7.685779669123013
d3s22__vDNAdia1360D09_F03	NA2	-6.5070471341964495	-19.363512434746706
d3s36__vDNAdia1360D09_D05	NA2	-6.847924287221138	-19.780746148329104
d3s93__vDNAdia1360D09_H12	NA2	-6.375078309569262	-18.81696176710746
Deutschheim_Mystery1__vDNAlon1201F02_D10	NA1	-4.114225026688334	-32.42358288830037
DVIT0400_0000D__BIvDNAara1073G01_B10	Vv	-22.39730368185137	32.90100293704376
DVIT0464_0000C__BIvDNAara1075G03_C07	Vv	-16.62177470724712	23.987956577302747
DVIT0497_0000C__BIvDNAara1075G03_D03	Vv	-16.773489302621787	26.038843212979852
DVIT0533_0000I__BIvDNAara1075G03_E09	Vv	-19.221297642094164	27.98601552691276
DVIT0538_0000F__BIvDNAara1076G04_E02	Vv	-22.131154673743254	32.51180786021419
DVIT0542_0000C__BIvDNAara1075G03_D10	Vv	-19.493001550018167	28.701609865889996
DVIT0567_0000D__BIvDNAara1074G02_A05	Vv	-22.117737675596985	32.508717410762415
DVIT0579_0000C__BIvDNAara1074G02_F03	Vv	-17.973334347261005	27.572934212546688
DVIT0704_0000C__BIvDNAara1102A06_F06	Vv	-23.034076048734562	33.01210398341242
DVIT0707_0000D__BIvDNAara1102A06_G05	Vv	-26.63622159232877	36.997557359331545
DVIT0820_0000C__BIvDNAara1100A04_G08	Vv	-18.07434397900319	26.177042634467906
DVIT0843_0000F__BIvDNAara1100A04_B11	Vv	-18.96479223265867	29.84796225061515
DVIT0853_0000C__BIvDNAara1100A04_C12	Vv	-19.376470307877156	29.49305313742848
DVIT1652.0000C__BIvDNAara1092H08_E06	Vv	-23.492733142842358	33.2586815500001
DVIT2027__vDNAlon787A12_H02	EA	-16.789718026813183	7.722064471008947
DVIT2080_0000B__BIvDNAara1101A05_F10	NA2	-4.102473363495362	-12.590201939472362
DVIT2112_0000B__BIvDNAara1076G04_B09	Vv	-28.547846679232368	40.288080445965285
DVIT2317_0000B__BIvDNAara1101A05_F08	Vv	-23.2215837688615	32.02056871546093
DVIT2323_0000A__BIvDNAara1076G04_H12	Vv	-25.428728881269798	36.43218436895768
DVIT2732__vDNAcad796B09_C09	EA	-17.084522848161598	8.213550587440762
DVIT2732__vDNAcad796B09_D09	EA	-17.14673373919471	8.25996697130761
E020__vDNAlon1138F06_C03	NA1	-4.395877869543199	-37.220898850337164
E041__vDNAlon1138F06_E05	NA1	-3.6664988585069684	-32.54614757784998
E043__vDNAlon1138F06_H05	NA1	-4.5088499048786765	-36.75259325984553
E057__vDNAlon1138F06_C08	NA1	-3.3649225026982434	-33.02466402741173
E058__vDNAlon1138F06_D08	NA1	-3.9294947489552174	-33.188446480100936
E064__vDNAlon1138F06_B09	NA1	-3.751485979713008	-33.38517469446625
E078__vDNAlon1138F06_G10	NA1	-4.849716315056663	-36.285520765693505
E086__vDNAlon1138F06_F11	NA1	-4.437653602003782	-35.95792323066022
E092__vDNAlon1139F07_B10	NA1	-5.218213523479608	-40.076881186057705
E097__vDNAlon1139F07_E09	NA1	-5.434800411924461	-40.70000185029197
E126__vDNAlon1139F07_D05	NA1	-5.204497133890508	-39.87564018379559
E129__vDNAlon1139F07_A05	NA1	-5.077403060958351	-38.73684276066284
E136__vDNAlon1139F07_B04	NA1	-4.936528259726753	-39.93693095384563
E146__vDNAlon1139F07_A03	NA1	-4.97368916945176	-40.521397181836846
E159__vDNAlon1139F07_D01	NA1	-4.951162859209352	-38.66063186597658
E194__vDNAlon1140F08_D01	NA1	-5.091660400744488	-40.86463156127383
E196__vDNAlon1140F08_F01	NA1	-5.1005302759698115	-39.08226785729052
E206__vDNAlon1140F08_H02	NA1	-5.751669327111643	-34.175362702025886
E211__vDNAlon1140F08_E03	NA1	-4.7251098436442245	-33.28877068735731
E213__vDNAlon1140F08_G03	NA1	-5.592085739980964	-35.9397689975784
E231__vDNAlon1140F08_F05	NA1	-4.923376671893979	-39.23031154878703
E233__vDNAlon1140F08_G05	NA1	-4.868411363184615	-36.88879896411574
EMPEROR__BIvDNAnae0003A03_E04	Vv	-28.900733979895584	40.39461607059863
F2_112__EXTvDNAbab0041A02_E04	Mus	50.40212208164744	14.258641312164027
F2_11__EXTvDNAbab0040A01_C03	Mus	43.23898914977271	11.932594392140588
F2_3__EXTvDNAbab0040A01_C02	Mus	43.34521723331519	11.727590763731673
F2_85__EXTvDNAbab0040A01_E12	Mus	46.09687118544312	13.204196467268439
F2_91__EXTvDNAbab0041A02_H01	Mus	49.63031814972219	13.824674449844009
F2_95__EXTvDNAbab0041A02_D02	Mus	49.707711745667126	13.50121508446406
Flame_Seedless__Muscadine_Plate1_B11	Vv	-20.57928236400444	28.170855553743444
H0607__vDNAhei1320E06_F01	NA2	-4.278898783656489	-18.732483491306287
H1511__vDNAhei1322E08_H08	NA1	-3.62659491282617	-30.87511596207854
H2411__vDNAhei1325E11_H03	NA1	-1.7003886531578063	-29.35860817909104
H2511__vDNAhei1325E11_E07	NA1	-3.897543315647982	-30.7749216231441
H2637__vDNAhei1326E12_A01	NA2	-4.706145394368424	-16.40147506809593
H2825__vDNAhei1326E12_H06	NA1	-3.128887380575951	-30.309705329536204
H3323__vDNAhei1327F01_C11	NA2	-5.896440389039775	-17.104414919180204
H4251__vDNAhei1330F04_H02	NA2	-1.9976874403987546	-10.54187493316644
j5371__EXTvDNAZYP0037A03_F03	EA	-12.88324852287312	8.024855559510076
j5371__EXTvDNAZYP0038A04_B04	EA	-11.787061472231859	7.475252051943185
Jumbo__Muscadine_Plate1_G07	Mus	49.34571269604687	13.421600199668058
K0755__vDNAhei1307D05_C10	Vv	-28.555561746326998	39.87308423090361
L0631__vDNAhei1313D11_G12	Vv	-28.0778904826246	38.69531311976617
L_07_67__BIvDNAara1100A04_F12	Vv	-22.143681130617974	32.70768851832469
L1240__vDNAhei1316E02_B08	Vv	-27.945263364082994	38.66140585096911
lab105__vDNAcad1516F07_H01	NA2	-4.318426566283208	-10.528090999154559
lab29__vDNAcad1517F08_E07	NA2	-5.746060403217196	-15.52498565778742
lab81__vDNAcad1516F07_H12	NA2	-5.885213946415541	-14.799396845057625
lon094A12__vDNAlon787A12_A11	NA1	-4.628775877172869	-34.51775824235226
M13__vDNAled779A04_B04	Vv	-28.439442615997645	39.85559516171803
Magoon_18__EXTvDNAWOR0029A03_D03	Mus	48.8857645240021	13.50060920902556
