sample	clade	PC1	PC2
2010-167__vDNAwor1522F06_H10	Mus	46.453337806860674	-6.124291148624569
2010-171__vDNAwor1522F06_D11	Mus	48.6861671119134	-5.252865272726737
2010-214__vDNAwor1520F04_G04	Mus	45.88194399389082	-3.8587832325159974
2026.0000B__BIvDNAara0073A07_A05	EA	1.944800414172904	6.593768261496829
2027.0000B__BIvDNAara0073A07_B05	EA	1.896210309833931	6.007164453871675
2028.0000B__BIvDNAara0073A07_C05	EA	0.22637720417506724	7.045837480113699
2031.0000D__BIvDNAara0073A07_E05	EA	3.2886259468708174	5.011906251552097
2032.0000C__BIvDNAara0073A07_F05	EA	0.5237696377074202	7.100927152618449
2033.0000C__BIvDNAara0073A07_G05	EA	1.2162354825395243	7.208065668519016
206__EXTvDNAels0023A02_B11	Mus	53.33450597465535	-6.7382309099099
208__EXTvDNAels0023A02_D11	Mus	52.085899262992896	-6.516977068467597
2098.0000E__BIvDNAara0069A03_B05	NA2	-10.304545572485134	-2.2047653236136497
215__EXTvDNAels0023A02_C12	Mus	50.12361290664551	-6.013326265351201
2183.0000B__BIvDNAara0073A07_A01	Mus	21.571656261272434	-2.057745784743792
2202.0009A__BIvDNAara0069A03_A05	NA1	-20.946564017201663	-36.44466262901524
2203.0004A__BIvDNAara0068A02_B11	NA2	-8.390153778437424	-2.5835589766966756
2215.0002A__BIvDNAara0067A01_E12	NA2	-11.582615472150549	-4.727578507119787
2216.0002A__BIvDNAara0068A02_F12	NA2	-11.869733184532999	-4.476321803312718
2216.0006A__BIvDNAara0053E05_F12	NA2	-12.034530153350099	-4.76124650510581
2217.0006A__BIvDNAara0067A01_E08	NA2	-11.638496038098308	-5.390532649651431
2217.0007A__BIvDNAara0067A01_F08	NA2	-11.72744885313537	-5.470143502841341
2217.0009A__BIvDNAara0067A01_G08	NA2	-12.252548606499682	-5.303894934381647
2218.0016A__BIvDNAara0067A01_G09	NA2	-11.762229307721908	-5.0264587756491785
2218.0018A__BIvDNAara0067A01_A10	NA2	-11.482779801971857	-5.671595862217125
2220.0002A__BIvDNAara0067A01_E10	NA2	-12.435078385851284	-4.8103825984046
2224.0005A__BIvDNAara0067A01_A06	NA2	-11.777518697153031	-4.313125037529403
2228.0014A__BIvDNAara0067A01_B04	NA2	-11.454828349550622	-4.234046630343363
2233.0007A__BIvDNAara0069A03_B11	NA2	-11.884631554552818	-5.336656517640362
2234.0006A__BIvDNAara0069A03_C12	NA2	-11.594286913217994	-5.113384257571481
2237.0005A__BIvDNAara0067A01_G01	NA1	-20.651640893851823	-34.876189579102096
2241.0012A__BIvDNAara0066F06_G04	Mus	43.74458121469206	-5.223183827775117
2242.0008A__BIvDNAara0066F06_F05	Mus	42.607161768741605	-5.069885384454723
2244.0003A__BIvDNAara0065F05_E12	Mus	43.601496967154006	-5.3404548887199645
2261.0000C__BIvDNAara0065F05_G04	Vv	-12.181823659396036	33.41321254466025
2365.0000C__BIvDNAara0068A02_D05	NA2	-10.250959369244617	-2.9251771398796267
2371.0000B__BIvDNAara0068A02_C03	NA2	-9.88206649848185	-1.8463556912932029
246__EXTvDNAels0024A03_D04	Mus	52.04015879867831	-6.418184816859458
2512.0000B__BIvDNAara0052E04_E01	Vv	0.3089056712290796	13.212982304222697
252__EXTvDNAels0024A03_B05	Mus	52.68007444706099	-6.515498961259294
2549_007__vDNAcad1066F06_A04	EA	-10.021215492437777	17.474435644078035
261__EXTvDNAels0024A03_B06	Mus	54.18532248795765	-6.781919525419211
2735.0009A__BIvDNAara0073A07_F03	Mus	20.9609608554498	-2.478337893337073
2750.0000A__BIvDNAara0052E04_H10	Vv	0.13981822816503126	14.621393540770109
282__EXTvDNAels0024A03_G08	Mus	53.22328401872162	-6.608259100776804
287__EXTvDNAels0024A03_D09	Mus	52.787651588218665	-6.576970175488034
2900.0000B__BIvDNAara0053E05_H01	Vv	1.0672993600814893	12.983675289513876
2920.0000A__BIvDNAara0053E05_D04	Vv	0.45836244915847696	13.289500737375194
297__EXTvDNAels0024A03_F10	Mus	53.679596670184246	-6.639296092165047
3153.0000A__BIvDNAara0046D10_B08	Vv	2.0634046779881228	11.17331733104796
3309C_4__vDNAfen1153A07_F05	NA1	-14.407483885046998	-27.25606991831894
337__EXTvDNAels0025A04_F03	Mus	51.73219168215263	-6.248192581987801
378__EXTvDNAels0025A04_H08	Mus	52.019118621052336	-6.627303065606097
394__EXTvDNAels0025A04_H10	Mus	52.53755923898649	-6.425654771444529
44__EXTvDNAels0022A01_H02	Mus	53.366176952973845	-6.715170980111397
483146__vDNAlon095H11_C04	NA2	-7.461368876797671	-2.1572898367523567
483147_023__vDNAcad1069F09_G02	NA2	-6.027664800412268	-1.8977963303206706
483147_026__vDNAcad1069F09_B03	NA2	-4.011370142655659	-1.4849575908470731
483161__vDNAlon095H11_H02	NA2	-7.4091798586764055	-2.328376666433888
